t,target,actual,velocity,voltage,temp,iq,torque,watchdog_fault,homing_phase
1.989,2.0,0.0,0.0,24.0,25.1215,0.0,0.0,0,0
1.99,2.0,0.0,0.0,24.0,25.1215,0.0,0.0,0,0
1.991,2.0,0.0,0.0,24.0,25.1215,0.0,0.0,0,0
1.992,2.0,0.0,0.0,24.0,25.1215,0.0,0.0,0,0
1.993,2.0,0.0,0.0,24.0,25.1215,0.0,0.0,0,0
1.994,2.0,0.0,0.0,24.0,25.1215,0.0,0.0,0,0
1.995,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
1.996,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
1.997,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
1.998,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
1.999,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.0,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.001,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.002,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.003,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.004,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.005,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.006,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.007,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.008,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.009,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.01,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.011,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.012,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.013,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.014,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.015,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.016,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.017,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.018,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.019,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.02,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.021,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.022,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.023,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.024,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.025,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.026,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.027,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.028,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.029,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.03,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.031,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.032,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.033,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.034,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.035,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.036,2.0,0.0,0.0,24.0,25.1214,0.0,0.0,0,0
2.037,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.038,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.039,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.04,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.041,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.042,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.043,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.044,2.0,0.0,0.0,24.0,25.1213,0.0,0.0,0,0
2.045,2.0,0.0,0.0,23.8,25.1214,-2.0,-2.0,0,0
2.046,2.0,0.01,10.0,23.8,25.1215,2.0,2.0,0,0
2.047,2.0,0.013902,3.901681,23.8,25.1216,-2.0,-2.0,0,0
2.048,2.0,0.026016,12.114777,23.8,25.1217,2.0,2.0,0,0
2.049,2.0,0.032869,6.85215,23.8,25.1218,-2.0,-2.0,0,0
2.05,2.0,0.04662,13.751792,23.8,25.1219,2.0,2.0,0,0
2.051,2.0,0.055756,9.136061,23.8,25.122,-2.0,-2.0,0,0
2.052,2.0,0.070756,15.0,23.8,25.1221,2.0,2.0,0,0
2.053,2.0,0.081634,10.877521,23.8,25.1222,-2.0,-2.0,0,0
2.054,2.0,0.096634,15.0,23.8,25.1223,2.0,2.0,0,0
2.055,2.0,0.107512,10.877521,23.8,25.1224,-2.0,-2.0,0,0
2.056,2.0,0.122512,15.0,23.8,25.1225,2.0,2.0,0,0
2.057,2.0,0.133389,10.877521,23.8,25.1226,-2.0,-2.0,0,0
2.058,2.0,0.148389,15.0,23.8,25.1227,2.0,2.0,0,0
2.059,2.0,0.159267,10.877521,23.8,25.1228,-2.0,-2.0,0,0
2.06,2.0,0.174267,15.0,23.8,25.1229,2.0,2.0,0,0
2.061,2.0,0.185144,10.877521,23.8,25.123,-2.0,-2.0,0,0
2.062,2.0,0.200144,15.0,23.8,25.1231,2.0,2.0,0,0
2.063,2.0,0.211022,10.877521,23.8,25.1232,-2.0,-2.0,0,0
2.064,2.0,0.226022,15.0,23.8,25.1233,2.0,2.0,0,0
2.065,2.0,0.236899,10.877521,23.8,25.1234,-2.0,-2.0,0,0
2.066,2.0,0.251899,15.0,23.8,25.1235,2.0,2.0,0,0
2.067,2.0,0.262777,10.877521,23.8,25.1236,-2.0,-2.0,0,0
2.068,2.0,0.277777,15.0,23.8,25.1237,2.0,2.0,0,0
2.069,2.0,0.288654,10.877521,23.8,25.1238,-2.0,-2.0,0,0
2.07,2.0,0.303654,15.0,23.8,25.1239,2.0,2.0,0,0
2.071,2.0,0.314532,10.877521,23.8,25.124,-2.0,-2.0,0,0
2.072,2.0,0.329532,15.0,23.8,25.1241,2.0,2.0,0,0
2.073,2.0,0.340409,10.877521,23.8,25.1242,-2.0,-2.0,0,0
2.074,2.0,0.355409,15.0,23.8,25.1243,2.0,2.0,0,0
2.075,2.0,0.366287,10.877521,23.8,25.1244,-2.0,-2.0,0,0
2.076,2.0,0.381287,15.0,23.8,25.1245,2.0,2.0,0,0
2.077,2.0,0.392164,10.877521,23.8,25.1245,-2.0,-2.0,0,0
2.078,2.0,0.407164,15.0,23.8,25.1246,2.0,2.0,0,0
2.079,2.0,0.418042,10.877521,23.8,25.1247,-2.0,-2.0,0,0
2.08,2.0,0.433042,15.0,23.8,25.1248,2.0,2.0,0,0
2.081,2.0,0.443919,10.877521,23.8,25.1249,-2.0,-2.0,0,0
2.082,2.0,0.458919,15.0,23.8,25.125,2.0,2.0,0,0
2.083,2.0,0.469797,10.877521,23.8,25.1251,-2.0,-2.0,0,0
2.084,2.0,0.484797,15.0,23.8,25.1252,2.0,2.0,0,0
2.085,2.0,0.495674,10.877521,23.8,25.1253,-2.0,-2.0,0,0
2.086,2.0,0.510674,15.0,23.8,25.1254,2.0,2.0,0,0
2.087,2.0,0.521552,10.877521,23.8,25.1255,-2.0,-2.0,0,0
2.088,2.0,0.536552,15.0,23.8,25.1256,2.0,2.0,0,0
2.089,2.0,0.547429,10.877521,23.8,25.1257,-2.0,-2.0,0,0
2.09,2.0,0.562429,15.0,23.8,25.1258,2.0,2.0,0,0
2.091,2.0,0.573307,10.877521,23.8,25.1259,-2.0,-2.0,0,0
2.092,2.0,0.588307,15.0,23.8,25.126,2.0,2.0,0,0
2.093,2.0,0.599184,10.877521,23.8,25.1261,-2.0,-2.0,0,0
2.094,2.0,0.614184,15.0,23.8,25.1262,2.0,2.0,0,0
2.095,2.0,0.625062,10.877521,23.8,25.1263,-2.0,-2.0,0,0
2.096,2.0,0.640062,15.0,23.8,25.1264,2.0,2.0,0,0
2.097,2.0,0.650939,10.877521,23.8,25.1265,-2.0,-2.0,0,0
2.098,2.0,0.665939,15.0,23.8,25.1266,2.0,2.0,0,0
2.099,2.0,0.676817,10.877521,23.8,25.1267,-2.0,-2.0,0,0
2.1,2.0,0.691817,15.0,23.8,25.1268,2.0,2.0,0,0
2.101,2.0,0.702694,10.877521,23.8,25.1269,-2.0,-2.0,0,0
2.102,2.0,0.717694,15.0,23.8,25.127,2.0,2.0,0,0
2.103,2.0,0.728572,10.877521,23.8,25.1271,-2.0,-2.0,0,0
2.104,2.0,0.743572,15.0,23.8,25.1272,2.0,2.0,0,0
2.105,2.0,0.75445,10.877521,23.8,25.1273,-2.0,-2.0,0,0
2.106,2.0,0.76945,15.0,23.8,25.1274,2.0,2.0,0,0
2.107,2.0,0.780327,10.877521,23.8,25.1275,-2.0,-2.0,0,0
2.108,2.0,0.795327,15.0,23.8,25.1276,2.0,2.0,0,0
2.109,2.0,0.806205,10.877521,23.8,25.1277,-2.0,-2.0,0,0
2.11,2.0,0.821205,15.0,23.8,25.1278,2.0,2.0,0,0
2.111,2.0,0.832082,10.877521,23.8,25.1279,-2.0,-2.0,0,0
2.112,2.0,0.847082,15.0,23.8,25.128,2.0,2.0,0,0
2.113,2.0,0.85796,10.877521,23.8,25.1281,-2.0,-2.0,0,0
2.114,2.0,0.87296,15.0,23.8,25.1282,2.0,2.0,0,0
2.115,2.0,0.883837,10.877521,23.8,25.1283,-2.0,-2.0,0,0
2.116,2.0,0.898837,15.0,23.8,25.1284,2.0,2.0,0,0
2.117,2.0,0.909715,10.877521,23.8,25.1284,-2.0,-2.0,0,0
2.118,2.0,0.924715,15.0,23.8,25.1285,2.0,2.0,0,0
2.119,2.0,0.935592,10.877521,23.8,25.1286,-2.0,-2.0,0,0
2.12,2.0,0.950592,15.0,23.8,25.1287,2.0,2.0,0,0
2.121,2.0,0.96147,10.877521,23.8,25.1288,-2.0,-2.0,0,0
2.122,2.0,0.97647,15.0,23.8,25.1289,2.0,2.0,0,0
2.123,2.0,0.987347,10.877521,23.8,25.129,-2.0,-2.0,0,0
2.124,2.0,1.002347,15.0,23.8,25.1291,2.0,2.0,0,0
2.125,2.0,1.013225,10.877521,23.8,25.1292,-2.0,-2.0,0,0
2.126,2.0,1.028225,15.0,23.8,25.1293,2.0,2.0,0,0
2.127,2.0,1.039102,10.877521,23.8,25.1294,-2.0,-2.0,0,0
2.128,2.0,1.054102,15.0,23.8,25.1295,2.0,2.0,0,0
2.129,2.0,1.06498,10.877521,23.8,25.1296,-2.0,-2.0,0,0
2.13,2.0,1.07998,15.0,23.8,25.1297,2.0,2.0,0,0
2.131,2.0,1.090857,10.877521,23.8,25.1298,-2.0,-2.0,0,0
2.132,2.0,1.105857,15.0,23.8,25.1299,2.0,2.0,0,0
2.133,2.0,1.116735,10.877521,23.8,25.13,-2.0,-2.0,0,0
2.134,2.0,1.131735,15.0,23.8,25.1301,2.0,2.0,0,0
2.135,2.0,1.142612,10.877521,23.8,25.1302,-2.0,-2.0,0,0
2.136,2.0,1.157612,15.0,23.8,25.1303,2.0,2.0,0,0
2.137,2.0,1.16849,10.877521,23.8,25.1304,-2.0,-2.0,0,0
2.138,2.0,1.18349,15.0,23.8,25.1305,2.0,2.0,0,0
2.139,2.0,1.194367,10.877521,23.8,25.1306,-2.0,-2.0,0,0
2.14,2.0,1.209367,15.0,23.8,25.1307,2.0,2.0,0,0
2.141,2.0,1.220245,10.877521,23.8,25.1308,-2.0,-2.0,0,0
2.142,2.0,1.235245,15.0,23.8,25.1309,2.0,2.0,0,0
2.143,2.0,1.246122,10.877521,23.8,25.131,-2.0,-2.0,0,0
2.144,2.0,1.261122,15.0,23.8,25.1311,2.0,2.0,0,0
2.145,2.0,1.272,10.877521,23.8,25.1312,-2.0,-2.0,0,0
2.146,2.0,1.287,15.0,23.8,25.1313,2.0,2.0,0,0
2.147,2.0,1.297877,10.877521,23.8,25.1314,-2.0,-2.0,0,0
2.148,2.0,1.312877,15.0,23.8,25.1315,2.0,2.0,0,0
2.149,2.0,1.323755,10.877521,23.8,25.1316,-2.0,-2.0,0,0
2.15,2.0,1.338755,15.0,23.8,25.1317,2.0,2.0,0,0
2.151,2.0,1.349633,10.877521,23.8,25.1318,-2.0,-2.0,0,0
2.152,2.0,1.364633,15.0,23.8,25.1319,2.0,2.0,0,0
2.153,2.0,1.37551,10.877521,23.8,25.132,-2.0,-2.0,0,0
2.154,2.0,1.39051,15.0,23.8,25.1321,2.0,2.0,0,0
2.155,2.0,1.401388,10.877521,23.8,25.1321,-2.0,-2.0,0,0
2.156,2.0,1.416388,15.0,23.8,25.1322,2.0,2.0,0,0
2.157,2.0,1.427265,10.877521,23.8,25.1323,-2.0,-2.0,0,0
2.158,2.0,1.442265,15.0,23.8,25.1324,2.0,2.0,0,0
2.159,2.0,1.453143,10.877521,23.8,25.1325,-2.0,-2.0,0,0
2.16,2.0,1.468143,15.0,23.8,25.1326,2.0,2.0,0,0
2.161,2.0,1.47902,10.877521,23.8,25.1327,-2.0,-2.0,0,0
2.162,2.0,1.49402,15.0,23.8,25.1328,2.0,2.0,0,0
2.163,2.0,1.504898,10.877521,23.8,25.1329,-2.0,-2.0,0,0
2.164,2.0,1.519898,15.0,23.8,25.133,2.0,2.0,0,0
2.165,2.0,1.530775,10.877521,23.8,25.1331,-2.0,-2.0,0,0
2.166,2.0,1.545775,15.0,23.8,25.1332,2.0,2.0,0,0
2.167,2.0,1.556653,10.877521,23.8,25.1333,-2.0,-2.0,0,0
2.168,2.0,1.571653,15.0,23.8,25.1334,2.0,2.0,0,0
2.169,2.0,1.58253,10.877521,23.8,25.1335,-2.0,-2.0,0,0
2.17,2.0,1.59753,15.0,23.8,25.1336,2.0,2.0,0,0
2.171,2.0,1.608408,10.877521,23.8,25.1337,-2.0,-2.0,0,0
2.172,2.0,1.623408,15.0,23.8,25.1338,2.0,2.0,0,0
2.173,2.0,1.634285,10.877521,23.8,25.1339,-2.0,-2.0,0,0
2.174,2.0,1.649285,15.0,23.8,25.134,2.0,2.0,0,0
2.175,2.0,1.660163,10.877521,23.8,25.1341,-2.0,-2.0,0,0
2.176,2.0,1.675163,15.0,23.8,25.1342,2.0,2.0,0,0
2.177,2.0,1.68604,10.877521,23.8,25.1343,-2.0,-2.0,0,0
2.178,2.0,1.70104,15.0,23.8,25.1344,2.0,2.0,0,0
2.179,2.0,1.711918,10.877521,23.8,25.1345,-2.0,-2.0,0,0
2.18,2.0,1.726918,15.0,23.8,25.1346,2.0,2.0,0,0
2.181,2.0,1.737795,10.877521,23.8,25.1347,-2.0,-2.0,0,0
2.182,2.0,1.752795,15.0,23.8,25.1348,2.0,2.0,0,0
2.183,2.0,1.763673,10.877521,23.8,25.1349,-2.0,-2.0,0,0
2.184,2.0,1.778673,15.0,23.8,25.135,2.0,2.0,0,0
2.185,2.0,1.78955,10.877521,23.8,25.1351,-2.0,-2.0,0,0
2.186,2.0,1.80455,15.0,23.8,25.1352,2.0,2.0,0,0
2.187,2.0,1.815428,10.877521,23.8,25.1353,-2.0,-2.0,0,0
2.188,2.0,1.830428,15.0,23.8,25.1354,2.0,2.0,0,0
2.189,2.0,1.841305,10.877521,23.8,25.1355,-2.0,-2.0,0,0
2.19,2.0,1.856305,15.0,23.8,25.1356,2.0,2.0,0,0
2.191,2.0,1.867183,10.877521,23.8,25.1357,-2.0,-2.0,0,0
2.192,2.0,1.882183,15.0,23.8,25.1358,2.0,2.0,0,0
2.193,2.0,1.89306,10.877521,23.8,25.1358,-2.0,-2.0,0,0
2.194,2.0,1.90806,15.0,23.8,25.1359,2.0,2.0,0,0
2.195,2.0,1.918938,10.877521,23.8,25.136,-2.0,-2.0,0,0
2.196,2.0,1.933938,15.0,23.8,25.1361,2.0,2.0,0,0
2.197,2.0,1.944815,10.877521,23.8,25.1362,-2.0,-2.0,0,0
2.198,2.0,1.959815,15.0,23.8,25.1363,2.0,2.0,0,0
2.199,2.0,1.970693,10.877521,23.8,25.1364,-2.0,-2.0,0,0
2.2,2.0,1.985693,15.0,23.8,25.1365,2.0,2.0,0,0
2.201,0.0,2.000268,14.575,24.0,25.1365,0.0,0.0,0,0
2.202,0.0,2.014429,14.160625,24.0,25.1365,0.0,0.0,0,0
2.203,0.0,2.028185,13.756609,24.0,25.1365,0.0,0.0,0,0
2.204,0.0,2.041548,13.362694,24.0,25.1365,0.0,0.0,0,0
2.205,0.0,2.054527,12.978627,24.0,25.1365,0.0,0.0,0,0
2.206,0.0,2.067131,12.604161,24.0,25.1365,0.0,0.0,0,0
2.207,0.0,2.07937,12.239057,24.0,25.1365,0.0,0.0,0,0
2.208,0.0,2.091253,11.883081,24.0,25.1365,0.0,0.0,0,0
2.209,0.0,2.102789,11.536004,24.0,25.1365,0.0,0.0,0,0
2.21,0.0,2.113986,11.197604,24.0,25.1365,0.0,0.0,0,0
2.211,0.0,2.124854,10.867663,24.0,25.1365,0.0,0.0,0,0
2.212,0.0,2.1354,10.545972,24.0,25.1365,0.0,0.0,0,0
2.213,0.0,2.145632,10.232323,24.0,25.1365,0.0,0.0,0,0
2.214,0.0,2.155559,9.926515,24.0,25.1365,0.0,0.0,0,0
2.215,0.0,2.165187,9.628352,24.0,25.1365,0.0,0.0,0,0
2.216,0.0,2.174525,9.337643,24.0,25.1365,0.0,0.0,0,0
2.217,0.0,2.183579,9.054202,24.0,25.1365,0.0,0.0,0,0
2.218,0.0,2.192357,8.777847,24.0,25.1365,0.0,0.0,0,0
2.219,0.0,2.200865,8.508401,24.0,25.1365,0.0,0.0,0,0
2.22,0.0,2.209111,8.245691,24.0,25.1365,0.0,0.0,0,0
2.221,0.0,2.217101,7.989548,24.0,25.1365,0.0,0.0,0,0
2.222,0.0,2.22484,7.73981,24.0,25.1365,0.0,0.0,0,0
2.223,0.0,2.232337,7.496314,24.0,25.1365,0.0,0.0,0,0
2.224,0.0,2.239596,7.258906,24.0,25.1365,0.0,0.0,0,0
2.225,0.0,2.246623,7.027434,24.0,25.1365,0.0,0.0,0,0
2.226,0.0,2.253425,6.801748,24.0,25.1365,0.0,0.0,0,0
2.227,0.0,2.260007,6.581704,24.0,25.1365,0.0,0.0,0,0
2.228,0.0,2.266374,6.367162,24.0,25.1365,0.0,0.0,0,0
2.229,0.0,2.272532,6.157983,24.0,25.1364,0.0,0.0,0,0
2.23,0.0,2.278486,5.954033,24.0,25.1364,0.0,0.0,0,0
2.231,0.0,2.284241,5.755182,24.0,25.1364,0.0,0.0,0,0
2.232,0.0,2.289802,5.561303,24.0,25.1364,0.0,0.0,0,0
2.233,0.0,2.295174,5.37227,24.0,25.1364,0.0,0.0,0,0
2.234,0.0,2.300362,5.187963,24.0,25.1364,0.0,0.0,0,0
2.235,0.0,2.305371,5.008264,24.0,25.1364,0.0,0.0,0,0
2.236,0.0,2.310204,4.833058,24.0,25.1364,0.0,0.0,0,0
2.237,0.0,2.314866,4.662231,24.0,25.1364,0.0,0.0,0,0
2.238,0.0,2.319362,4.495675,24.0,25.1364,0.0,0.0,0,0
2.239,0.0,2.323695,4.333284,24.0,25.1364,0.0,0.0,0,0
2.24,0.0,2.32787,4.174951,24.0,25.1364,0.0,0.0,0,0
2.241,0.0,2.33189,4.020578,24.0,25.1364,0.0,0.0,0,0
2.242,0.0,2.335761,3.870063,24.0,25.1364,0.0,0.0,0,0
2.243,0.0,2.339484,3.723312,24.0,25.1364,0.0,0.0,0,0
2.244,0.0,2.343064,3.580229,24.0,25.1364,0.0,0.0,0,0
2.245,0.0,2.346505,3.440723,24.0,25.1364,0.0,0.0,0,0
2.246,0.0,2.34981,3.304705,24.0,25.1364,0.0,0.0,0,0
2.247,0.0,2.352982,3.172087,24.0,25.1364,0.0,0.0,0,0
2.248,0.0,2.356024,3.042785,24.0,25.1364,0.0,0.0,0,0
2.249,0.0,2.358941,2.916716,24.0,25.1364,0.0,0.0,0,0
2.25,0.0,2.361735,2.793798,24.0,25.1364,0.0,0.0,0,0
2.251,0.0,2.364409,2.673953,24.0,25.1364,0.0,0.0,0,0
2.252,0.0,2.366966,2.557104,24.0,25.1364,0.0,0.0,0,0
2.253,0.0,2.369409,2.443176,24.0,25.1364,0.0,0.0,0,0
2.254,0.0,2.371741,2.332097,24.0,25.1364,0.0,0.0,0,0
2.255,0.0,2.373965,2.223795,24.0,25.1364,0.0,0.0,0,0
2.256,0.0,2.376083,2.1182,24.0,25.1364,0.0,0.0,0,0
2.257,0.0,2.378098,2.015245,24.0,25.1364,0.0,0.0,0,0
2.258,0.0,2.380013,1.914864,24.0,25.1364,0.0,0.0,0,0
2.259,0.0,2.38183,1.816992,24.0,25.1364,0.0,0.0,0,0
2.26,0.0,2.383552,1.721567,24.0,25.1364,0.0,0.0,0,0
2.261,0.0,2.38518,1.628528,24.0,25.1364,0.0,0.0,0,0
2.262,0.0,2.386718,1.537815,24.0,25.1364,0.0,0.0,0,0
2.263,0.0,2.388168,1.449369,24.0,25.1364,0.0,0.0,0,0
2.264,0.0,2.389531,1.363135,24.0,25.1364,0.0,0.0,0,0
2.265,0.0,2.39081,1.279057,24.0,25.1364,0.0,0.0,0,0
2.266,0.0,2.392007,1.19708,24.0,25.1363,0.0,0.0,0,0
2.267,0.0,2.393124,1.117153,24.0,25.1363,0.0,0.0,0,0
2.268,0.0,2.394163,1.039225,24.0,25.1363,0.0,0.0,0,0
2.269,0.0,2.395127,0.963244,24.0,25.1363,0.0,0.0,0,0
2.27,0.0,2.396016,0.889163,24.0,25.1363,0.0,0.0,0,0
2.271,0.0,2.396833,0.816934,24.0,25.1363,0.0,0.0,0,0
2.272,0.0,2.397579,0.74651,24.0,25.1363,0.0,0.0,0,0
2.273,0.0,2.398257,0.677848,24.0,25.1363,0.0,0.0,0,0
2.274,0.0,2.398868,0.610901,24.0,25.1363,0.0,0.0,0,0
2.275,0.0,2.399413,0.545629,24.0,25.1363,0.0,0.0,0,0
2.276,0.0,2.399895,0.481988,24.0,25.1363,0.0,0.0,0,0
2.277,0.0,2.400315,0.419939,24.0,25.1363,0.0,0.0,0,0
2.278,0.0,2.400675,0.35944,24.0,25.1363,0.0,0.0,0,0
2.279,0.0,2.400975,0.300454,24.0,25.1363,0.0,0.0,0,0
2.28,0.0,2.401218,0.242943,24.0,25.1363,0.0,0.0,0,0
2.281,0.0,2.401405,0.186876,24.0,25.1363,0.0,0.0,0,0
2.282,0.0,2.401537,0.132261,24.0,25.1363,0.0,0.0,0,0
2.283,0.0,2.401617,0.079455,24.0,25.1363,0.0,0.0,0,0
2.284,0.0,2.401648,0.031468,24.0,25.1363,0.0,0.0,0,0
2.285,0.0,2.401651,0.002801,24.0,25.1363,0.0,0.0,0,0
2.286,0.0,2.401651,-6.7e-05,24.0,25.1363,0.0,0.0,0,0
2.287,0.0,2.401651,2e-06,24.0,25.1363,0.0,0.0,0,0
2.288,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.289,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.29,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.291,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.292,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.293,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.294,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.295,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.296,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.297,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.298,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.299,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.3,0.0,2.401651,-0.0,24.0,25.1363,0.0,0.0,0,0
2.301,0.0,2.401651,0.0,24.0,25.1363,0.0,0.0,0,0
2.302,0.0,2.411651,10.0,23.8,25.1364,2.0,2.0,0,0
2.303,0.0,2.415553,3.901681,23.8,25.1364,-2.0,-2.0,0,0
2.304,0.0,2.427668,12.114777,23.8,25.1365,2.0,2.0,0,0
2.305,0.0,2.43452,6.85215,23.8,25.1366,-2.0,-2.0,0,0
2.306,0.0,2.448271,13.751792,23.8,25.1367,2.0,2.0,0,0
2.307,0.0,2.457408,9.136061,23.8,25.1368,-2.0,-2.0,0,0
2.308,0.0,2.472408,15.0,23.8,25.1369,2.0,2.0,0,0
2.309,0.0,2.483285,10.877521,23.8,25.137,-2.0,-2.0,0,0
2.31,0.0,2.498285,15.0,23.8,25.1371,2.0,2.0,0,0
2.311,0.0,2.5,-0.0,23.8,25.1372,-2.0,-2.0,0,0
2.312,0.0,2.5,-0.0,23.8,25.1373,2.0,2.0,0,0
2.313,0.0,2.49,-10.0,23.8,25.1374,-2.0,-2.0,0,0
2.314,0.0,2.486098,-3.901681,23.8,25.1375,2.0,2.0,0,0
2.315,0.0,2.473984,-12.114777,23.8,25.1376,-2.0,-2.0,0,0
2.316,0.0,2.467131,-6.85215,23.8,25.1377,2.0,2.0,0,0
2.317,0.0,2.45338,-13.751792,23.8,25.1378,-2.0,-2.0,0,0
2.318,0.0,2.444244,-9.136061,23.8,25.1379,2.0,2.0,0,0
2.319,0.0,2.429244,-15.0,23.8,25.138,-2.0,-2.0,0,0
2.32,0.0,2.418366,-10.877521,23.8,25.1381,2.0,2.0,0,0
2.321,0.0,2.403366,-15.0,23.8,25.1382,-2.0,-2.0,0,0
2.322,0.0,2.392488,-10.877521,23.8,25.1383,2.0,2.0,0,0
2.323,0.0,2.377488,-15.0,23.8,25.1384,-2.0,-2.0,0,0
2.324,0.0,2.366611,-10.877521,23.8,25.1385,2.0,2.0,0,0
2.325,0.0,2.351611,-15.0,23.8,25.1386,-2.0,-2.0,0,0
2.326,0.0,2.340733,-10.877521,23.8,25.1387,2.0,2.0,0,0
2.327,0.0,2.325733,-15.0,23.8,25.1388,-2.0,-2.0,0,0
2.328,0.0,2.314856,-10.877521,23.8,25.1389,2.0,2.0,0,0
2.329,0.0,2.299856,-15.0,23.8,25.139,-2.0,-2.0,0,0
2.33,0.0,2.288978,-10.877521,23.8,25.1391,2.0,2.0,0,0
2.331,0.0,2.273978,-15.0,23.8,25.1392,-2.0,-2.0,0,0
2.332,0.0,2.263101,-10.877521,23.8,25.1393,2.0,2.0,0,0
2.333,0.0,2.248101,-15.0,23.8,25.1394,-2.0,-2.0,0,0
2.334,0.0,2.237223,-10.877521,23.8,25.1395,2.0,2.0,0,0
2.335,0.0,2.222223,-15.0,23.8,25.1396,-2.0,-2.0,0,0
2.336,0.0,2.211346,-10.877521,23.8,25.1397,2.0,2.0,0,0
2.337,0.0,2.196346,-15.0,23.8,25.1398,-2.0,-2.0,0,0
2.338,0.0,2.185468,-10.877521,23.8,25.1399,2.0,2.0,0,0
2.339,0.0,2.170468,-15.0,23.8,25.1399,-2.0,-2.0,0,0
2.34,0.0,2.159591,-10.877521,23.8,25.14,2.0,2.0,0,0
2.341,0.0,2.144591,-15.0,23.8,25.1401,-2.0,-2.0,0,0
2.342,0.0,2.133713,-10.877521,23.8,25.1402,2.0,2.0,0,0
2.343,0.0,2.118713,-15.0,23.8,25.1403,-2.0,-2.0,0,0
2.344,0.0,2.107836,-10.877521,23.8,25.1404,2.0,2.0,0,0
2.345,0.0,2.092836,-15.0,23.8,25.1405,-2.0,-2.0,0,0
2.346,0.0,2.081958,-10.877521,23.8,25.1406,2.0,2.0,0,0
